date_key,datetime,year,month,day,hour,time_of_day,quarter,week,day_of_week,season,is_weekend_or_holiday
342,2021-01-15 05:00:00,2021,1,15,5,Morning,1,2,4,Winter,False
343,2021-01-15 06:00:00,2021,1,15,6,Morning,1,2,4,Winter,False
344,2021-01-15 07:00:00,2021,1,15,7,Morning,1,2,4,Winter,False
345,2021-01-15 08:00:00,2021,1,15,8,Morning,1,2,4,Winter,False
346,2021-01-15 09:00:00,2021,1,15,9,Morning,1,2,4,Winter,False
347,2021-01-15 10:00:00,2021,1,15,10,Morning,1,2,4,Winter,False
348,2021-01-15 11:00:00,2021,1,15,11,Morning,1,2,4,Winter,False
349,2021-01-15 12:00:00,2021,1,15,12,Afternoon,1,2,4,Winter,False
350,2021-01-15 13:00:00,2021,1,15,13,Afternoon,1,2,4,Winter,False
351,2021-01-15 14:00:00,2021,1,15,14,Afternoon,1,2,4,Winter,False
352,2021-01-15 15:00:00,2021,1,15,15,Afternoon,1,2,4,Winter,False
353,2021-01-15 16:00:00,2021,1,15,16,Afternoon,1,2,4,Winter,False
354,2021-01-15 17:00:00,2021,1,15,17,Afternoon,1,2,4,Winter,False
355,2021-01-15 18:00:00,2021,1,15,18,Evening,1,2,4,Winter,False
356,2021-01-15 19:00:00,2021,1,15,19,Evening,1,2,4,Winter,False
357,2021-01-15 20:00:00,2021,1,15,20,Evening,1,2,4,Winter,False
358,2021-01-15 21:00:00,2021,1,15,21,Night,1,2,4,Winter,False
359,2021-01-15 22:00:00,2021,1,15,22,Night,1,2,4,Winter,False
360,2021-01-15 23:00:00,2021,1,15,23,Night,1,2,4,Winter,False
361,2021-01-16 00:00:00,2021,1,16,0,Night,1,2,5,Winter,False
362,2021-01-16 01:00:00,2021,1,16,1,Night,1,2,5,Winter,False
363,2021-01-16 02:00:00,2021,1,16,2,Night,1,2,5,Winter,False
364,2021-01-16 03:00:00,2021,1,16,3,Night,1,2,5,Winter,False
365,2021-01-16 04:00:00,2021,1,16,4,Night,1,2,5,Winter,False
366,2021-01-16 05:00:00,2021,1,16,5,Morning,1,2,5,Winter,False
367,2021-01-16 06:00:00,2021,1,16,6,Morning,1,2,5,Winter,False
368,2021-01-16 07:00:00,2021,1,16,7,Morning,1,2,5,Winter,False
369,2021-01-16 08:00:00,2021,1,16,8,Morning,1,2,5,Winter,False
370,2021-01-16 09:00:00,2021,1,16,9,Morning,1,2,5,Winter,False
371,2021-01-16 10:00:00,2021,1,16,10,Morning,1,2,5,Winter,False
372,2021-01-16 11:00:00,2021,1,16,11,Morning,1,2,5,Winter,False
373,2021-01-16 12:00:00,2021,1,16,12,Afternoon,1,2,5,Winter,False
374,2021-01-16 13:00:00,2021,1,16,13,Afternoon,1,2,5,Winter,False
375,2021-01-16 14:00:00,2021,1,16,14,Afternoon,1,2,5,Winter,False
376,2021-01-16 15:00:00,2021,1,16,15,Afternoon,1,2,5,Winter,False
377,2021-01-16 16:00:00,2021,1,16,16,Afternoon,1,2,5,Winter,False
378,2021-01-16 17:00:00,2021,1,16,17,Afternoon,1,2,5,Winter,False
379,2021-01-16 18:00:00,2021,1,16,18,Evening,1,2,5,Winter,False
380,2021-01-16 19:00:00,2021,1,16,19,Evening,1,2,5,Winter,False
381,2021-01-16 20:00:00,2021,1,16,20,Evening,1,2,5,Winter,False
382,2021-01-16 21:00:00,2021,1,16,21,Night,1,2,5,Winter,False
383,2021-01-16 22:00:00,2021,1,16,22,Night,1,2,5,Winter,False
384,2021-01-16 23:00:00,2021,1,16,23,Night,1,2,5,Winter,False
385,2021-01-17 00:00:00,2021,1,17,0,Night,1,2,6,Winter,False
386,2021-01-17 01:00:00,2021,1,17,1,Night,1,2,6,Winter,False
387,2021-01-17 02:00:00,2021,1,17,2,Night,1,2,6,Winter,False
388,2021-01-17 03:00:00,2021,1,17,3,Night,1,2,6,Winter,False
389,2021-01-17 04:00:00,2021,1,17,4,Night,1,2,6,Winter,False
390,2021-01-17 05:00:00,2021,1,17,5,Morning,1,2,6,Winter,False
391,2021-01-17 06:00:00,2021,1,17,6,Morning,1,2,6,Winter,False
392,2021-01-17 07:00:00,2021,1,17,7,Morning,1,2,6,Winter,False
393,2021-01-17 08:00:00,2021,1,17,8,Morning,1,2,6,Winter,False
394,2021-01-17 09:00:00,2021,1,17,9,Morning,1,2,6,Winter,False
395,2021-01-17 10:00:00,2021,1,17,10,Morning,1,2,6,Winter,False
396,2021-01-17 11:00:00,2021,1,17,11,Morning,1,2,6,Winter,False
397,2021-01-17 12:00:00,2021,1,17,12,Afternoon,1,2,6,Winter,False
398,2021-01-17 13:00:00,2021,1,17,13,Afternoon,1,2,6,Winter,False
399,2021-01-17 14:00:00,2021,1,17,14,Afternoon,1,2,6,Winter,False
400,2021-01-17 15:00:00,2021,1,17,15,Afternoon,1,2,6,Winter,False
401,2021-01-17 16:00:00,2021,1,17,16,Afternoon,1,2,6,Winter,False
402,2021-01-17 17:00:00,2021,1,17,17,Afternoon,1,2,6,Winter,False
403,2021-01-17 18:00:00,2021,1,17,18,Evening,1,2,6,Winter,False
404,2021-01-17 19:00:00,2021,1,17,19,Evening,1,2,6,Winter,False
405,2021-01-17 20:00:00,2021,1,17,20,Evening,1,2,6,Winter,False
406,2021-01-17 21:00:00,2021,1,17,21,Night,1,2,6,Winter,False
407,2021-01-17 22:00:00,2021,1,17,22,Night,1,2,6,Winter,False
408,2021-01-17 23:00:00,2021,1,17,23,Night,1,2,6,Winter,False
409,2021-01-18 00:00:00,2021,1,18,0,Night,1,3,0,Winter,True
410,2021-01-18 01:00:00,2021,1,18,1,Night,1,3,0,Winter,True
411,2021-01-18 02:00:00,2021,1,18,2,Night,1,3,0,Winter,True
412,2021-01-18 03:00:00,2021,1,18,3,Night,1,3,0,Winter,True
413,2021-01-18 04:00:00,2021,1,18,4,Night,1,3,0,Winter,True
414,2021-01-18 05:00:00,2021,1,18,5,Morning,1,3,0,Winter,True
415,2021-01-18 06:00:00,2021,1,18,6,Morning,1,3,0,Winter,True
416,2021-01-18 07:00:00,2021,1,18,7,Morning,1,3,0,Winter,True
417,2021-01-18 08:00:00,2021,1,18,8,Morning,1,3,0,Winter,True
418,2021-01-18 09:00:00,2021,1,18,9,Morning,1,3,0,Winter,True
419,2021-01-18 10:00:00,2021,1,18,10,Morning,1,3,0,Winter,True
420,2021-01-18 11:00:00,2021,1,18,11,Morning,1,3,0,Winter,True
421,2021-01-18 12:00:00,2021,1,18,12,Afternoon,1,3,0,Winter,True
422,2021-01-18 13:00:00,2021,1,18,13,Afternoon,1,3,0,Winter,True
423,2021-01-18 14:00:00,2021,1,18,14,Afternoon,1,3,0,Winter,True
424,2021-01-18 15:00:00,2021,1,18,15,Afternoon,1,3,0,Winter,True
425,2021-01-18 16:00:00,2021,1,18,16,Afternoon,1,3,0,Winter,True
426,2021-01-18 17:00:00,2021,1,18,17,Afternoon,1,3,0,Winter,True
427,2021-01-18 18:00:00,2021,1,18,18,Evening,1,3,0,Winter,True
428,2021-01-18 19:00:00,2021,1,18,19,Evening,1,3,0,Winter,True
429,2021-01-18 20:00:00,2021,1,18,20,Evening,1,3,0,Winter,True
430,2021-01-18 21:00:00,2021,1,18,21,Night,1,3,0,Winter,True
431,2021-01-18 22:00:00,2021,1,18,22,Night,1,3,0,Winter,True
432,2021-01-18 23:00:00,2021,1,18,23,Night,1,3,0,Winter,True
433,2021-01-19 00:00:00,2021,1,19,0,Night,1,3,1,Winter,False
434,2021-01-19 01:00:00,2021,1,19,1,Night,1,3,1,Winter,False
435,2021-01-19 02:00:00,2021,1,19,2,Night,1,3,1,Winter,False
436,2021-01-19 03:00:00,2021,1,19,3,Night,1,3,1,Winter,False
437,2021-01-19 04:00:00,2021,1,19,4,Night,1,3,1,Winter,False
438,2021-01-19 05:00:00,2021,1,19,5,Morning,1,3,1,Winter,False
439,2021-01-19 06:00:00,2021,1,19,6,Morning,1,3,1,Winter,False
440,2021-01-19 07:00:00,2021,1,19,7,Morning,1,3,1,Winter,False
441,2021-01-19 08:00:00,2021,1,19,8,Morning,1,3,1,Winter,False
442,2021-01-19 09:00:00,2021,1,19,9,Morning,1,3,1,Winter,False
443,2021-01-19 10:00:00,2021,1,19,10,Morning,1,3,1,Winter,False
444,2021-01-19 11:00:00,2021,1,19,11,Morning,1,3,1,Winter,False
445,2021-01-19 12:00:00,2021,1,19,12,Afternoon,1,3,1,Winter,False
446,2021-01-19 13:00:00,2021,1,19,13,Afternoon,1,3,1,Winter,False
447,2021-01-19 14:00:00,2021,1,19,14,Afternoon,1,3,1,Winter,False
448,2021-01-19 15:00:00,2021,1,19,15,Afternoon,1,3,1,Winter,False
449,2021-01-19 16:00:00,2021,1,19,16,Afternoon,1,3,1,Winter,False
450,2021-01-19 17:00:00,2021,1,19,17,Afternoon,1,3,1,Winter,False
451,2021-01-19 18:00:00,2021,1,19,18,Evening,1,3,1,Winter,False
452,2021-01-19 19:00:00,2021,1,19,19,Evening,1,3,1,Winter,False
453,2021-01-19 20:00:00,2021,1,19,20,Evening,1,3,1,Winter,False
454,2021-01-19 21:00:00,2021,1,19,21,Night,1,3,1,Winter,False
455,2021-01-19 22:00:00,2021,1,19,22,Night,1,3,1,Winter,False
456,2021-01-19 23:00:00,2021,1,19,23,Night,1,3,1,Winter,False
457,2021-01-20 00:00:00,2021,1,20,0,Night,1,3,2,Winter,False
458,2021-01-20 01:00:00,2021,1,20,1,Night,1,3,2,Winter,False
459,2021-01-20 02:00:00,2021,1,20,2,Night,1,3,2,Winter,False
460,2021-01-20 03:00:00,2021,1,20,3,Night,1,3,2,Winter,False
461,2021-01-20 04:00:00,2021,1,20,4,Night,1,3,2,Winter,False
462,2021-01-20 05:00:00,2021,1,20,5,Morning,1,3,2,Winter,False
463,2021-01-20 06:00:00,2021,1,20,6,Morning,1,3,2,Winter,False
464,2021-01-20 07:00:00,2021,1,20,7,Morning,1,3,2,Winter,False
465,2021-01-20 08:00:00,2021,1,20,8,Morning,1,3,2,Winter,False
466,2021-01-20 09:00:00,2021,1,20,9,Morning,1,3,2,Winter,False
467,2021-01-20 10:00:00,2021,1,20,10,Morning,1,3,2,Winter,False
468,2021-01-20 11:00:00,2021,1,20,11,Morning,1,3,2,Winter,False
469,2021-01-20 12:00:00,2021,1,20,12,Afternoon,1,3,2,Winter,False
470,2021-01-20 13:00:00,2021,1,20,13,Afternoon,1,3,2,Winter,False
471,2021-01-20 14:00:00,2021,1,20,14,Afternoon,1,3,2,Winter,False
472,2021-01-20 15:00:00,2021,1,20,15,Afternoon,1,3,2,Winter,False
473,2021-01-20 16:00:00,2021,1,20,16,Afternoon,1,3,2,Winter,False
474,2021-01-20 17:00:00,2021,1,20,17,Afternoon,1,3,2,Winter,False
475,2021-01-20 18:00:00,2021,1,20,18,Evening,1,3,2,Winter,False
476,2021-01-20 19:00:00,2021,1,20,19,Evening,1,3,2,Winter,False
477,2021-01-20 20:00:00,2021,1,20,20,Evening,1,3,2,Winter,False
478,2021-01-20 21:00:00,2021,1,20,21,Night,1,3,2,Winter,False
479,2021-01-20 22:00:00,2021,1,20,22,Night,1,3,2,Winter,False
480,2021-01-20 23:00:00,2021,1,20,23,Night,1,3,2,Winter,False
481,2021-01-21 00:00:00,2021,1,21,0,Night,1,3,3,Winter,False
482,2021-01-21 01:00:00,2021,1,21,1,Night,1,3,3,Winter,False
483,2021-01-21 02:00:00,2021,1,21,2,Night,1,3,3,Winter,False
484,2021-01-21 03:00:00,2021,1,21,3,Night,1,3,3,Winter,False
485,2021-01-21 04:00:00,2021,1,21,4,Night,1,3,3,Winter,False
486,2021-01-21 05:00:00,2021,1,21,5,Morning,1,3,3,Winter,False
487,2021-01-21 06:00:00,2021,1,21,6,Morning,1,3,3,Winter,False
488,2021-01-21 07:00:00,2021,1,21,7,Morning,1,3,3,Winter,False
489,2021-01-21 08:00:00,2021,1,21,8,Morning,1,3,3,Winter,False
490,2021-01-21 09:00:00,2021,1,21,9,Morning,1,3,3,Winter,False
491,2021-01-21 10:00:00,2021,1,21,10,Morning,1,3,3,Winter,False
492,2021-01-21 11:00:00,2021,1,21,11,Morning,1,3,3,Winter,False
493,2021-01-21 12:00:00,2021,1,21,12,Afternoon,1,3,3,Winter,False
494,2021-01-21 13:00:00,2021,1,21,13,Afternoon,1,3,3,Winter,False
495,2021-01-21 14:00:00,2021,1,21,14,Afternoon,1,3,3,Winter,False
496,2021-01-21 15:00:00,2021,1,21,15,Afternoon,1,3,3,Winter,False
497,2021-01-21 16:00:00,2021,1,21,16,Afternoon,1,3,3,Winter,False
498,2021-01-21 17:00:00,2021,1,21,17,Afternoon,1,3,3,Winter,False
499,2021-01-21 18:00:00,2021,1,21,18,Evening,1,3,3,Winter,False
500,2021-01-21 19:00:00,2021,1,21,19,Evening,1,3,3,Winter,False
501,2021-01-21 20:00:00,2021,1,21,20,Evening,1,3,3,Winter,False
502,2021-01-21 21:00:00,2021,1,21,21,Night,1,3,3,Winter,False
503,2021-01-21 22:00:00,2021,1,21,22,Night,1,3,3,Winter,False
504,2021-01-21 23:00:00,2021,1,21,23,Night,1,3,3,Winter,False
505,2021-01-22 00:00:00,2021,1,22,0,Night,1,3,4,Winter,False
506,2021-01-22 01:00:00,2021,1,22,1,Night,1,3,4,Winter,False
507,2021-01-22 02:00:00,2021,1,22,2,Night,1,3,4,Winter,False
508,2021-01-22 03:00:00,2021,1,22,3,Night,1,3,4,Winter,False
509,2021-01-22 04:00:00,2021,1,22,4,Night,1,3,4,Winter,False
510,2021-01-22 05:00:00,2021,1,22,5,Morning,1,3,4,Winter,False
511,2021-01-22 06:00:00,2021,1,22,6,Morning,1,3,4,Winter,False
512,2021-01-22 07:00:00,2021,1,22,7,Morning,1,3,4,Winter,False
513,2021-01-22 08:00:00,2021,1,22,8,Morning,1,3,4,Winter,False
514,2021-01-22 09:00:00,2021,1,22,9,Morning,1,3,4,Winter,False
515,2021-01-22 10:00:00,2021,1,22,10,Morning,1,3,4,Winter,False
516,2021-01-22 11:00:00,2021,1,22,11,Morning,1,3,4,Winter,False
517,2021-01-22 12:00:00,2021,1,22,12,Afternoon,1,3,4,Winter,False
518,2021-01-22 13:00:00,2021,1,22,13,Afternoon,1,3,4,Winter,False
519,2021-01-22 14:00:00,2021,1,22,14,Afternoon,1,3,4,Winter,False
520,2021-01-22 15:00:00,2021,1,22,15,Afternoon,1,3,4,Winter,False
521,2021-01-22 16:00:00,2021,1,22,16,Afternoon,1,3,4,Winter,False
522,2021-01-22 17:00:00,2021,1,22,17,Afternoon,1,3,4,Winter,False
523,2021-01-22 18:00:00,2021,1,22,18,Evening,1,3,4,Winter,False
524,2021-01-22 19:00:00,2021,1,22,19,Evening,1,3,4,Winter,False
525,2021-01-22 20:00:00,2021,1,22,20,Evening,1,3,4,Winter,False
526,2021-01-22 21:00:00,2021,1,22,21,Night,1,3,4,Winter,False
527,2021-01-22 22:00:00,2021,1,22,22,Night,1,3,4,Winter,False
528,2021-01-22 23:00:00,2021,1,22,23,Night,1,3,4,Winter,False
529,2021-01-23 00:00:00,2021,1,23,0,Night,1,3,5,Winter,False
530,2021-01-23 01:00:00,2021,1,23,1,Night,1,3,5,Winter,False
531,2021-01-23 02:00:00,2021,1,23,2,Night,1,3,5,Winter,False
532,2021-01-23 03:00:00,2021,1,23,3,Night,1,3,5,Winter,False
533,2021-01-23 04:00:00,2021,1,23,4,Night,1,3,5,Winter,False
534,2021-01-23 05:00:00,2021,1,23,5,Morning,1,3,5,Winter,False
535,2021-01-23 06:00:00,2021,1,23,6,Morning,1,3,5,Winter,False
536,2021-01-23 07:00:00,2021,1,23,7,Morning,1,3,5,Winter,False
537,2021-01-23 08:00:00,2021,1,23,8,Morning,1,3,5,Winter,False
538,2021-01-23 09:00:00,2021,1,23,9,Morning,1,3,5,Winter,False
539,2021-01-23 10:00:00,2021,1,23,10,Morning,1,3,5,Winter,False
540,2021-01-23 11:00:00,2021,1,23,11,Morning,1,3,5,Winter,False
541,2021-01-23 12:00:00,2021,1,23,12,Afternoon,1,3,5,Winter,False
542,2021-01-23 13:00:00,2021,1,23,13,Afternoon,1,3,5,Winter,False
543,2021-01-23 14:00:00,2021,1,23,14,Afternoon,1,3,5,Winter,False
544,2021-01-23 15:00:00,2021,1,23,15,Afternoon,1,3,5,Winter,False
545,2021-01-23 16:00:00,2021,1,23,16,Afternoon,1,3,5,Winter,False
546,2021-01-23 17:00:00,2021,1,23,17,Afternoon,1,3,5,Winter,False
547,2021-01-23 18:00:00,2021,1,23,18,Evening,1,3,5,Winter,False
548,2021-01-23 19:00:00,2021,1,23,19,Evening,1,3,5,Winter,False
549,2021-01-23 20:00:00,2021,1,23,20,Evening,1,3,5,Winter,False
550,2021-01-23 21:00:00,2021,1,23,21,Night,1,3,5,Winter,False
551,2021-01-23 22:00:00,2021,1,23,22,Night,1,3,5,Winter,False
552,2021-01-23 23:00:00,2021,1,23,23,Night,1,3,5,Winter,False
553,2021-01-24 00:00:00,2021,1,24,0,Night,1,3,6,Winter,False
554,2021-01-24 01:00:00,2021,1,24,1,Night,1,3,6,Winter,False
555,2021-01-24 02:00:00,2021,1,24,2,Night,1,3,6,Winter,False
556,2021-01-24 03:00:00,2021,1,24,3,Night,1,3,6,Winter,False
557,2021-01-24 04:00:00,2021,1,24,4,Night,1,3,6,Winter,False
558,2021-01-24 05:00:00,2021,1,24,5,Morning,1,3,6,Winter,False
559,2021-01-24 06:00:00,2021,1,24,6,Morning,1,3,6,Winter,False
560,2021-01-24 07:00:00,2021,1,24,7,Morning,1,3,6,Winter,False
561,2021-01-24 08:00:00,2021,1,24,8,Morning,1,3,6,Winter,False
562,2021-01-24 09:00:00,2021,1,24,9,Morning,1,3,6,Winter,False
563,2021-01-24 10:00:00,2021,1,24,10,Morning,1,3,6,Winter,False
564,2021-01-24 11:00:00,2021,1,24,11,Morning,1,3,6,Winter,False
565,2021-01-24 12:00:00,2021,1,24,12,Afternoon,1,3,6,Winter,False
566,2021-01-24 13:00:00,2021,1,24,13,Afternoon,1,3,6,Winter,False
567,2021-01-24 14:00:00,2021,1,24,14,Afternoon,1,3,6,Winter,False
568,2021-01-24 15:00:00,2021,1,24,15,Afternoon,1,3,6,Winter,False
569,2021-01-24 16:00:00,2021,1,24,16,Afternoon,1,3,6,Winter,False
570,2021-01-24 17:00:00,2021,1,24,17,Afternoon,1,3,6,Winter,False
571,2021-01-24 18:00:00,2021,1,24,18,Evening,1,3,6,Winter,False
572,2021-01-24 19:00:00,2021,1,24,19,Evening,1,3,6,Winter,False
573,2021-01-24 20:00:00,2021,1,24,20,Evening,1,3,6,Winter,False
574,2021-01-24 21:00:00,2021,1,24,21,Night,1,3,6,Winter,False
575,2021-01-24 22:00:00,2021,1,24,22,Night,1,3,6,Winter,False
576,2021-01-24 23:00:00,2021,1,24,23,Night,1,3,6,Winter,False
577,2021-01-25 00:00:00,2021,1,25,0,Night,1,4,0,Winter,False
578,2021-01-25 01:00:00,2021,1,25,1,Night,1,4,0,Winter,False
579,2021-01-25 02:00:00,2021,1,25,2,Night,1,4,0,Winter,False
580,2021-01-25 03:00:00,2021,1,25,3,Night,1,4,0,Winter,False
581,2021-01-25 04:00:00,2021,1,25,4,Night,1,4,0,Winter,False
582,2021-01-25 05:00:00,2021,1,25,5,Morning,1,4,0,Winter,False
583,2021-01-25 06:00:00,2021,1,25,6,Morning,1,4,0,Winter,False
584,2021-01-25 07:00:00,2021,1,25,7,Morning,1,4,0,Winter,False
585,2021-01-25 08:00:00,2021,1,25,8,Morning,1,4,0,Winter,False
586,2021-01-25 09:00:00,2021,1,25,9,Morning,1,4,0,Winter,False
587,2021-01-25 10:00:00,2021,1,25,10,Morning,1,4,0,Winter,False
588,2021-01-25 11:00:00,2021,1,25,11,Morning,1,4,0,Winter,False
589,2021-01-25 12:00:00,2021,1,25,12,Afternoon,1,4,0,Winter,False
590,2021-01-25 13:00:00,2021,1,25,13,Afternoon,1,4,0,Winter,False
591,2021-01-25 14:00:00,2021,1,25,14,Afternoon,1,4,0,Winter,False
592,2021-01-25 15:00:00,2021,1,25,15,Afternoon,1,4,0,Winter,False
593,2021-01-25 16:00:00,2021,1,25,16,Afternoon,1,4,0,Winter,False
594,2021-01-25 17:00:00,2021,1,25,17,Afternoon,1,4,0,Winter,False
595,2021-01-25 18:00:00,2021,1,25,18,Evening,1,4,0,Winter,False
596,2021-01-25 19:00:00,2021,1,25,19,Evening,1,4,0,Winter,False
597,2021-01-25 20:00:00,2021,1,25,20,Evening,1,4,0,Winter,False
598,2021-01-25 21:00:00,2021,1,25,21,Night,1,4,0,Winter,False
599,2021-01-25 22:00:00,2021,1,25,22,Night,1,4,0,Winter,False
600,2021-01-25 23:00:00,2021,1,25,23,Night,1,4,0,Winter,False
601,2021-01-26 00:00:00,2021,1,26,0,Night,1,4,1,Winter,False
602,2021-01-26 01:00:00,2021,1,26,1,Night,1,4,1,Winter,False
603,2021-01-26 02:00:00,2021,1,26,2,Night,1,4,1,Winter,False
604,2021-01-26 03:00:00,2021,1,26,3,Night,1,4,1,Winter,False
605,2021-01-26 04:00:00,2021,1,26,4,Night,1,4,1,Winter,False
606,2021-01-26 05:00:00,2021,1,26,5,Morning,1,4,1,Winter,False
607,2021-01-26 06:00:00,2021,1,26,6,Morning,1,4,1,Winter,False
608,2021-01-26 07:00:00,2021,1,26,7,Morning,1,4,1,Winter,False
609,2021-01-26 08:00:00,2021,1,26,8,Morning,1,4,1,Winter,False
610,2021-01-26 09:00:00,2021,1,26,9,Morning,1,4,1,Winter,False
611,2021-01-26 10:00:00,2021,1,26,10,Morning,1,4,1,Winter,False
612,2021-01-26 11:00:00,2021,1,26,11,Morning,1,4,1,Winter,False
613,2021-01-26 12:00:00,2021,1,26,12,Afternoon,1,4,1,Winter,False
614,2021-01-26 13:00:00,2021,1,26,13,Afternoon,1,4,1,Winter,False
615,2021-01-26 14:00:00,2021,1,26,14,Afternoon,1,4,1,Winter,False
616,2021-01-26 15:00:00,2021,1,26,15,Afternoon,1,4,1,Winter,False
617,2021-01-26 16:00:00,2021,1,26,16,Afternoon,1,4,1,Winter,False
618,2021-01-26 17:00:00,2021,1,26,17,Afternoon,1,4,1,Winter,False
619,2021-01-26 18:00:00,2021,1,26,18,Evening,1,4,1,Winter,False
620,2021-01-26 19:00:00,2021,1,26,19,Evening,1,4,1,Winter,False
621,2021-01-26 20:00:00,2021,1,26,20,Evening,1,4,1,Winter,False
622,2021-01-26 21:00:00,2021,1,26,21,Night,1,4,1,Winter,False
623,2021-01-26 22:00:00,2021,1,26,22,Night,1,4,1,Winter,False
624,2021-01-26 23:00:00,2021,1,26,23,Night,1,4,1,Winter,False
625,2021-01-27 00:00:00,2021,1,27,0,Night,1,4,2,Winter,False
626,2021-01-27 01:00:00,2021,1,27,1,Night,1,4,2,Winter,False
627,2021-01-27 02:00:00,2021,1,27,2,Night,1,4,2,Winter,False
628,2021-01-27 03:00:00,2021,1,27,3,Night,1,4,2,Winter,False
629,2021-01-27 04:00:00,2021,1,27,4,Night,1,4,2,Winter,False
630,2021-01-27 05:00:00,2021,1,27,5,Morning,1,4,2,Winter,False
631,2021-01-27 06:00:00,2021,1,27,6,Morning,1,4,2,Winter,False
632,2021-01-27 07:00:00,2021,1,27,7,Morning,1,4,2,Winter,False
633,2021-01-27 08:00:00,2021,1,27,8,Morning,1,4,2,Winter,False
634,2021-01-27 09:00:00,2021,1,27,9,Morning,1,4,2,Winter,False
635,2021-01-27 10:00:00,2021,1,27,10,Morning,1,4,2,Winter,False
636,2021-01-27 11:00:00,2021,1,27,11,Morning,1,4,2,Winter,False
637,2021-01-27 12:00:00,2021,1,27,12,Afternoon,1,4,2,Winter,False
638,2021-01-27 13:00:00,2021,1,27,13,Afternoon,1,4,2,Winter,False
639,2021-01-27 14:00:00,2021,1,27,14,Afternoon,1,4,2,Winter,False
640,2021-01-27 15:00:00,2021,1,27,15,Afternoon,1,4,2,Winter,False
641,2021-01-27 16:00:00,2021,1,27,16,Afternoon,1,4,2,Winter,False
642,2021-01-27 17:00:00,2021,1,27,17,Afternoon,1,4,2,Winter,False
643,2021-01-27 18:00:00,2021,1,27,18,Evening,1,4,2,Winter,False
644,2021-01-27 19:00:00,2021,1,27,19,Evening,1,4,2,Winter,False
645,2021-01-27 20:00:00,2021,1,27,20,Evening,1,4,2,Winter,False
646,2021-01-27 21:00:00,2021,1,27,21,Night,1,4,2,Winter,False
647,2021-01-27 22:00:00,2021,1,27,22,Night,1,4,2,Winter,False
648,2021-01-27 23:00:00,2021,1,27,23,Night,1,4,2,Winter,False
649,2021-01-28 00:00:00,2021,1,28,0,Night,1,4,3,Winter,False
650,2021-01-28 01:00:00,2021,1,28,1,Night,1,4,3,Winter,False
651,2021-01-28 02:00:00,2021,1,28,2,Night,1,4,3,Winter,False
652,2021-01-28 03:00:00,2021,1,28,3,Night,1,4,3,Winter,False
653,2021-01-28 04:00:00,2021,1,28,4,Night,1,4,3,Winter,False
654,2021-01-28 05:00:00,2021,1,28,5,Morning,1,4,3,Winter,False
655,2021-01-28 06:00:00,2021,1,28,6,Morning,1,4,3,Winter,False
656,2021-01-28 07:00:00,2021,1,28,7,Morning,1,4,3,Winter,False
657,2021-01-28 08:00:00,2021,1,28,8,Morning,1,4,3,Winter,False
658,2021-01-28 09:00:00,2021,1,28,9,Morning,1,4,3,Winter,False
659,2021-01-28 10:00:00,2021,1,28,10,Morning,1,4,3,Winter,False
660,2021-01-28 11:00:00,2021,1,28,11,Morning,1,4,3,Winter,False
661,2021-01-28 12:00:00,2021,1,28,12,Afternoon,1,4,3,Winter,False
662,2021-01-28 13:00:00,2021,1,28,13,Afternoon,1,4,3,Winter,False
663,2021-01-28 14:00:00,2021,1,28,14,Afternoon,1,4,3,Winter,False
664,2021-01-28 15:00:00,2021,1,28,15,Afternoon,1,4,3,Winter,False
665,2021-01-28 16:00:00,2021,1,28,16,Afternoon,1,4,3,Winter,False
666,2021-01-28 17:00:00,2021,1,28,17,Afternoon,1,4,3,Winter,False
667,2021-01-28 18:00:00,2021,1,28,18,Evening,1,4,3,Winter,False
668,2021-01-28 19:00:00,2021,1,28,19,Evening,1,4,3,Winter,False
669,2021-01-28 20:00:00,2021,1,28,20,Evening,1,4,3,Winter,False
670,2021-01-28 21:00:00,2021,1,28,21,Night,1,4,3,Winter,False
671,2021-01-28 22:00:00,2021,1,28,22,Night,1,4,3,Winter,False
672,2021-01-28 23:00:00,2021,1,28,23,Night,1,4,3,Winter,False
673,2021-01-29 00:00:00,2021,1,29,0,Night,1,4,4,Winter,False
674,2021-01-29 01:00:00,2021,1,29,1,Night,1,4,4,Winter,False
675,2021-01-29 02:00:00,2021,1,29,2,Night,1,4,4,Winter,False
676,2021-01-29 03:00:00,2021,1,29,3,Night,1,4,4,Winter,False
677,2021-01-29 04:00:00,2021,1,29,4,Night,1,4,4,Winter,False
678,2021-01-29 05:00:00,2021,1,29,5,Morning,1,4,4,Winter,False
679,2021-01-29 06:00:00,2021,1,29,6,Morning,1,4,4,Winter,False
680,2021-01-29 07:00:00,2021,1,29,7,Morning,1,4,4,Winter,False
681,2021-01-29 08:00:00,2021,1,29,8,Morning,1,4,4,Winter,False
682,2021-01-29 09:00:00,2021,1,29,9,Morning,1,4,4,Winter,False
683,2021-01-29 10:00:00,2021,1,29,10,Morning,1,4,4,Winter,False
684,2021-01-29 11:00:00,2021,1,29,11,Morning,1,4,4,Winter,False
685,2021-01-29 12:00:00,2021,1,29,12,Afternoon,1,4,4,Winter,False
686,2021-01-29 13:00:00,2021,1,29,13,Afternoon,1,4,4,Winter,False
687,2021-01-29 14:00:00,2021,1,29,14,Afternoon,1,4,4,Winter,False
688,2021-01-29 15:00:00,2021,1,29,15,Afternoon,1,4,4,Winter,False
